
92.0,143.0,51.0,85.0,132.0,85.0,60.0
92.0,143.0,51.0,85.0,132.0,85.0,60.0
92.0,144.0,51.0,85.0,132.0,85.0,60.0
92.0,144.0,51.0,85.0,132.0,85.0,60.0
92.0,144.0,51.0,85.0,132.0,85.0,60.0
92.0,145.0,52.0,85.0,132.0,85.0,60.0
92.0,145.0,52.0,85.0,132.0,85.0,60.0
92.0,146.0,52.0,85.0,132.0,85.0,60.0
92.0,146.0,52.0,85.0,132.0,85.0,60.0
92.0,146.0,52.0,85.0,132.0,85.0,60.0
92.0,146.0,52.0,85.0,132.0,85.0,60.0
92.0,147.0,53.0,85.0,132.0,85.0,60.0
92.0,147.0,53.0,85.0,132.0,85.0,60.0
92.0,148.0,53.0,85.0,132.0,84.0,61.0
92.0,149.0,53.0,85.0,132.0,84.0,61.0
92.0,149.0,54.0,85.0,132.0,84.0,61.0
92.0,150.0,54.0,85.0,132.0,84.0,61.0
92.0,150.0,54.0,85.0,131.0,84.0,61.0
92.0,151.0,54.0,84.0,131.0,84.0,61.0
92.0,151.0,54.0,84.0,131.0,84.0,61.0
92.0,151.0,54.0,84.0,130.0,84.0,61.0
93.0,151.0,54.0,84.0,130.0,84.0,61.0
93.0,151.0,54.0,84.0,130.0,85.0,60.0
93.0,151.0,55.0,84.0,130.0,85.0,60.0
93.0,151.0,55.0,84.0,130.0,85.0,60.0
93.0,151.0,55.0,84.0,130.0,85.0,60.0
93.0,151.0,55.0,84.0,130.0,84.0,61.0
93.0,150.0,55.0,84.0,130.0,84.0,61.0
94.0,150.0,55.0,84.0,129.0,84.0,61.0
94.0,150.0,55.0,83.0,128.0,84.0,61.0
95.0,149.0,56.0,83.0,128.0,84.0,61.0
95.0,149.0,56.0,83.0,128.0,84.0,61.0
96.0,149.0,56.0,83.0,127.0,84.0,61.0
96.0,149.0,56.0,83.0,127.0,85.0,60.0
97.0,149.0,56.0,84.0,127.0,85.0,60.0
97.0,148.0,56.0,84.0,126.0,85.0,60.0
97.0,148.0,57.0,84.0,126.0,85.0,60.0
98.0,147.0,57.0,84.0,126.0,85.0,60.0
98.0,147.0,57.0,83.0,125.0,84.0,61.0
99.0,147.0,57.0,83.0,125.0,84.0,61.0
99.0,146.0,58.0,83.0,124.0,84.0,61.0
100.0,146.0,59.0,83.0,123.0,84.0,61.0
101.0,145.0,59.0,83.0,123.0,84.0,61.0
101.0,145.0,59.0,83.0,122.0,85.0,60.0
102.0,144.0,59.0,83.0,122.0,85.0,60.0
102.0,144.0,59.0,83.0,122.0,86.0,60.0
103.0,143.0,60.0,83.0,122.0,86.0,60.0
103.0,142.0,60.0,83.0,121.0,86.0,59.0
103.0,141.0,60.0,83.0,121.0,86.0,59.0
103.0,140.0,60.0,84.0,121.0,86.0,59.0
104.0,138.0,60.0,84.0,120.0,86.0,59.0
104.0,138.0,60.0,84.0,120.0,86.0,59.0
104.0,137.0,61.0,84.0,120.0,86.0,59.0
104.0,137.0,62.0,84.0,120.0,86.0,59.0
104.0,136.0,62.0,84.0,119.0,86.0,59.0
105.0,135.0,62.0,84.0,119.0,86.0,59.0
105.0,134.0,63.0,84.0,119.0,86.0,59.0
105.0,133.0,63.0,85.0,119.0,87.0,59.0
105.0,133.0,64.0,85.0,119.0,87.0,59.0
105.0,133.0,64.0,85.0,119.0,87.0,59.0
105.0,131.0,65.0,85.0,119.0,87.0,59.0
106.0,131.0,65.0,85.0,119.0,87.0,59.0
106.0,130.0,65.0,85.0,119.0,87.0,59.0
106.0,129.0,66.0,85.0,119.0,87.0,59.0
106.0,129.0,66.0,85.0,119.0,87.0,59.0
106.0,128.0,67.0,85.0,119.0,87.0,59.0
106.0,128.0,68.0,85.0,119.0,87.0,59.0
106.0,127.0,69.0,85.0,119.0,87.0,59.0
106.0,127.0,70.0,85.0,119.0,87.0,59.0
106.0,127.0,71.0,85.0,119.0,87.0,59.0
106.0,127.0,72.0,85.0,119.0,87.0,59.0
106.0,127.0,72.0,85.0,118.0,87.0,59.0
106.0,127.0,73.0,85.0,118.0,87.0,59.0
106.0,127.0,73.0,85.0,118.0,87.0,59.0
106.0,127.0,74.0,85.0,117.0,87.0,58.0
106.0,127.0,74.0,86.0,117.0,87.0,58.0
106.0,127.0,74.0,86.0,117.0,88.0,58.0
105.0,126.0,74.0,86.0,116.0,88.0,58.0
105.0,126.0,75.0,86.0,116.0,88.0,58.0
105.0,126.0,75.0,86.0,116.0,88.0,58.0
104.0,125.0,75.0,86.0,115.0,89.0,57.0
104.0,124.0,75.0,86.0,114.0,89.0,57.0
103.0,124.0,75.0,87.0,113.0,90.0,57.0
103.0,124.0,75.0,87.0,112.0,90.0,56.0
103.0,123.0,75.0,87.0,112.0,90.0,56.0
103.0,123.0,75.0,88.0,112.0,90.0,56.0
103.0,122.0,76.0,88.0,112.0,90.0,56.0
103.0,122.0,76.0,88.0,112.0,91.0,56.0
103.0,121.0,76.0,89.0,111.0,91.0,55.0
103.0,120.0,76.0,89.0,111.0,91.0,55.0
103.0,120.0,76.0,89.0,111.0,91.0,55.0
103.0,119.0,77.0,89.0,111.0,91.0,55.0
104.0,119.0,77.0,89.0,111.0,91.0,55.0
104.0,118.0,77.0,89.0,111.0,91.0,55.0
104.0,118.0,77.0,89.0,111.0,91.0,55.0
104.0,117.0,78.0,89.0,111.0,91.0,55.0
104.0,117.0,78.0,89.0,111.0,91.0,55.0
105.0,117.0,78.0,89.0,111.0,91.0,55.0
105.0,116.0,78.0,89.0,111.0,91.0,55.0
106.0,116.0,79.0,89.0,111.0,91.0,55.0
106.0,116.0,79.0,89.0,112.0,91.0,55.0
106.0,115.0,79.0,89.0,112.0,91.0,55.0
107.0,115.0,79.0,89.0,112.0,91.0,55.0
108.0,114.0,79.0,89.0,111.0,91.0,56.0
108.0,113.0,79.0,89.0,111.0,91.0,56.0
108.0,112.0,79.0,89.0,111.0,90.0,56.0
108.0,111.0,79.0,89.0,111.0,90.0,56.0
108.0,111.0,78.0,89.0,111.0,90.0,56.0
108.0,111.0,78.0,89.0,111.0,90.0,56.0
108.0,111.0,78.0,89.0,110.0,90.0,56.0
108.0,110.0,78.0,89.0,110.0,90.0,56.0
108.0,109.0,78.0,89.0,110.0,90.0,56.0
108.0,109.0,78.0,89.0,110.0,90.0,56.0
108.0,108.0,78.0,89.0,110.0,90.0,56.0
108.0,108.0,78.0,89.0,110.0,90.0,56.0
107.0,107.0,78.0,89.0,110.0,90.0,56.0
107.0,107.0,78.0,89.0,110.0,90.0,56.0
107.0,106.0,78.0,90.0,109.0,90.0,56.0
106.0,106.0,78.0,90.0,109.0,90.0,56.0
106.0,106.0,78.0,90.0,109.0,91.0,56.0
106.0,106.0,78.0,90.0,109.0,91.0,56.0
106.0,106.0,78.0,90.0,109.0,91.0,56.0
106.0,106.0,78.0,90.0,109.0,90.0,56.0
106.0,106.0,78.0,90.0,109.0,90.0,56.0
105.0,106.0,78.0,90.0,109.0,91.0,56.0
105.0,106.0,78.0,90.0,109.0,91.0,56.0
105.0,107.0,78.0,90.0,108.0,91.0,56.0
105.0,107.0,78.0,90.0,108.0,90.0,56.0
105.0,107.0,78.0,90.0,108.0,90.0,56.0
105.0,107.0,78.0,90.0,108.0,90.0,56.0
105.0,107.0,79.0,90.0,108.0,90.0,56.0
