
91.0,142.0,44.0,84.0,133.0,85.0,60.0
91.0,142.0,44.0,84.0,133.0,85.0,60.0
91.0,142.0,44.0,84.0,133.0,85.0,60.0
91.0,142.0,44.0,84.0,133.0,85.0,60.0
91.0,141.0,44.0,84.0,133.0,85.0,60.0
91.0,141.0,44.0,84.0,132.0,84.0,60.0
91.0,140.0,44.0,83.0,131.0,84.0,61.0
91.0,139.0,44.0,83.0,131.0,85.0,60.0
91.0,138.0,44.0,83.0,131.0,85.0,60.0
92.0,137.0,44.0,82.0,130.0,85.0,60.0
92.0,136.0,44.0,81.0,128.0,85.0,60.0
92.0,135.0,43.0,81.0,127.0,85.0,60.0
92.0,133.0,43.0,80.0,126.0,84.0,60.0
92.0,132.0,43.0,79.0,124.0,84.0,61.0
92.0,131.0,43.0,78.0,123.0,84.0,61.0
92.0,129.0,44.0,76.0,121.0,84.0,61.0
92.0,127.0,45.0,75.0,120.0,84.0,61.0
92.0,126.0,46.0,74.0,120.0,84.0,61.0
92.0,125.0,46.0,73.0,119.0,84.0,61.0
92.0,124.0,47.0,72.0,119.0,84.0,61.0
92.0,122.0,48.0,72.0,118.0,84.0,61.0
92.0,121.0,48.0,71.0,118.0,84.0,61.0
91.0,120.0,49.0,71.0,118.0,84.0,61.0
91.0,118.0,50.0,70.0,118.0,84.0,61.0
91.0,117.0,50.0,70.0,118.0,84.0,61.0
91.0,116.0,51.0,70.0,119.0,84.0,61.0
90.0,116.0,51.0,69.0,120.0,84.0,61.0
90.0,115.0,52.0,69.0,120.0,84.0,61.0
89.0,115.0,52.0,68.0,120.0,84.0,61.0
89.0,114.0,53.0,68.0,121.0,84.0,61.0
87.0,113.0,55.0,67.0,121.0,84.0,61.0
86.0,113.0,55.0,66.0,122.0,84.0,61.0
86.0,113.0,56.0,66.0,122.0,83.0,61.0
84.0,112.0,57.0,66.0,123.0,83.0,61.0
84.0,112.0,57.0,65.0,124.0,83.0,61.0
83.0,112.0,57.0,65.0,124.0,83.0,62.0
83.0,111.0,58.0,64.0,125.0,82.0,62.0
82.0,111.0,59.0,64.0,126.0,82.0,63.0
82.0,111.0,59.0,63.0,126.0,82.0,63.0
81.0,111.0,60.0,62.0,126.0,80.0,63.0
80.0,111.0,60.0,62.0,126.0,80.0,64.0
80.0,111.0,60.0,62.0,126.0,80.0,64.0
79.0,111.0,60.0,62.0,126.0,80.0,64.0
79.0,110.0,61.0,62.0,126.0,80.0,64.0
79.0,110.0,61.0,62.0,126.0,80.0,64.0
79.0,109.0,61.0,62.0,126.0,80.0,64.0
78.0,109.0,62.0,62.0,126.0,80.0,64.0
78.0,109.0,62.0,62.0,126.0,80.0,64.0
78.0,108.0,62.0,62.0,126.0,80.0,64.0
78.0,108.0,62.0,62.0,126.0,80.0,64.0
78.0,107.0,63.0,61.0,126.0,80.0,64.0
78.0,107.0,63.0,61.0,126.0,80.0,64.0
79.0,106.0,64.0,61.0,126.0,80.0,63.0
79.0,106.0,64.0,61.0,126.0,81.0,63.0
79.0,106.0,64.0,61.0,127.0,82.0,63.0
79.0,106.0,64.0,61.0,127.0,82.0,63.0
80.0,106.0,64.0,61.0,127.0,82.0,62.0
80.0,106.0,64.0,61.0,127.0,82.0,62.0
80.0,106.0,64.0,61.0,128.0,82.0,62.0
81.0,106.0,63.0,61.0,129.0,83.0,62.0
81.0,106.0,63.0,61.0,130.0,83.0,61.0
81.0,106.0,62.0,61.0,130.0,83.0,61.0
81.0,106.0,62.0,61.0,130.0,83.0,61.0
